Place_ID X Date,target
76RSX1D X 2020-04-01,34.260000000000005
76RSX1D X 2020-04-02,27.9
76RSX1D X 2020-04-03,36.56
76RSX1D X 2020-04-04,30.3
7G7AG28 X 2020-01-02,103.9
7G7AG28 X 2020-01-03,162.6
7G7AG28 X 2020-01-04,156.9
7G7AG28 X 2020-01-05,109.8
7G7AG28 X 2020-01-06,114.2
7G7AG28 X 2020-01-07,147.1
7G7AG28 X 2020-01-08,144.6
7G7AG28 X 2020-01-09,137.1
7G7AG28 X 2020-01-10,138.7
7G7AG28 X 2020-01-11,135.8
7G7AG28 X 2020-01-12,68.0
7G7AG28 X 2020-01-13,137.4
7G7AG28 X 2020-01-14,172.1
7G7AG28 X 2020-01-15,134.9
7G7AG28 X 2020-01-16,129.5
7G7AG28 X 2020-01-17,79.5
7G7AG28 X 2020-01-18,111.4
7G7AG28 X 2020-01-19,181.7
7G7AG28 X 2020-01-20,143.7
7G7AG28 X 2020-01-21,135.6
7G7AG28 X 2020-01-22,86.6
7G7AG28 X 2020-01-23,126.6
7G7AG28 X 2020-01-24,125.8
7G7AG28 X 2020-01-25,160.1
7G7AG28 X 2020-01-26,143.5
7G7AG28 X 2020-01-27,81.0
7G7AG28 X 2020-01-28,90.7
7G7AG28 X 2020-01-29,116.7
7G7AG28 X 2020-01-30,105.2
7G7AG28 X 2020-01-31,117.8
7G7AG28 X 2020-02-01,93.0
7G7AG28 X 2020-02-02,105.4
7G7AG28 X 2020-02-03,149.9
7G7AG28 X 2020-02-04,141.0
7G7AG28 X 2020-02-05,112.4
7G7AG28 X 2020-02-06,118.0
7G7AG28 X 2020-02-07,100.3
7G7AG28 X 2020-02-08,58.3
7G7AG28 X 2020-02-09,107.8
7G7AG28 X 2020-02-10,144.7
7G7AG28 X 2020-02-11,71.8
7G7AG28 X 2020-02-12,121.7
7G7AG28 X 2020-02-13,105.2
7G7AG28 X 2020-02-14,58.3
7G7AG28 X 2020-02-15,98.7
7G7AG28 X 2020-02-16,115.1
7G7AG28 X 2020-02-17,142.7
7G7AG28 X 2020-02-18,82.8
7G7AG28 X 2020-02-19,113.8
7G7AG28 X 2020-02-20,153.8
7G7AG28 X 2020-02-21,149.0
7G7AG28 X 2020-02-22,88.0
7G7AG28 X 2020-02-23,144.6
7G7AG28 X 2020-02-24,96.0
7G7AG28 X 2020-02-25,64.6
7G7AG28 X 2020-02-26,85.1
7G7AG28 X 2020-02-27,139.4
7G7AG28 X 2020-02-28,38.4
7G7AG28 X 2020-02-29,77.8
7G7AG28 X 2020-03-01,92.9
7G7AG28 X 2020-03-02,161.8
7G7AG28 X 2020-03-03,106.9
7G7AG28 X 2020-03-04,105.1
7G7AG28 X 2020-03-05,106.4
7G7AG28 X 2020-03-06,116.6
7G7AG28 X 2020-03-07,105.0
7G7AG28 X 2020-03-08,98.8
7G7AG28 X 2020-03-09,103.8
7G7AG28 X 2020-03-10,73.1
7G7AG28 X 2020-03-11,106.5
7G7AG28 X 2020-03-12,68.2
7G7AG28 X 2020-03-13,100.6
7G7AG28 X 2020-03-14,133.8
7G7AG28 X 2020-03-15,120.2
7G7AG28 X 2020-03-16,156.5
7G7AG28 X 2020-03-17,110.5
7G7AG28 X 2020-03-18,147.9
7G7AG28 X 2020-03-19,105.7
7G7AG28 X 2020-03-20,87.4
7G7AG28 X 2020-03-21,97.5
7G7AG28 X 2020-03-22,112.3
7G7AG28 X 2020-03-23,91.5
7G7AG28 X 2020-03-24,91.6
7G7AG28 X 2020-03-25,54.9
7G7AG28 X 2020-03-26,65.1
7G7AG28 X 2020-03-27,66.8
7G7AG28 X 2020-03-28,85.3
7G7AG28 X 2020-03-29,133.7
7G7AG28 X 2020-03-30,139.6
7G7AG28 X 2020-03-31,124.2
7G7AG28 X 2020-04-01,163.8
7G7AG28 X 2020-04-02,135.3
7G7AG28 X 2020-04-03,153.5
7G7AG28 X 2020-04-04,67.8
7N5XYRU X 2020-01-02,107.4
7N5XYRU X 2020-01-03,97.5
7N5XYRU X 2020-01-04,169.9
7N5XYRU X 2020-01-05,135.7
7N5XYRU X 2020-01-06,207.8
7N5XYRU X 2020-01-07,193.5
7N5XYRU X 2020-01-08,107.7
7N5XYRU X 2020-01-09,76.8
7N5XYRU X 2020-01-10,130.8
7N5XYRU X 2020-01-11,125.1
7N5XYRU X 2020-01-12,117.9
7N5XYRU X 2020-01-13,85.6
7N5XYRU X 2020-01-14,202.7
7N5XYRU X 2020-01-15,170.8
7N5XYRU X 2020-01-16,93.7
7N5XYRU X 2020-01-17,128.2
7N5XYRU X 2020-01-18,173.2
7N5XYRU X 2020-01-19,104.6
7N5XYRU X 2020-01-20,150.5
7N5XYRU X 2020-01-21,140.3
7N5XYRU X 2020-01-22,112.2
7N5XYRU X 2020-01-23,89.7
7N5XYRU X 2020-01-24,96.7
7N5XYRU X 2020-01-25,111.3
7N5XYRU X 2020-01-26,99.5
7N5XYRU X 2020-01-27,188.2
7N5XYRU X 2020-01-28,79.3
7N5XYRU X 2020-01-29,78.7
7N5XYRU X 2020-01-30,78.3
7N5XYRU X 2020-01-31,165.1
7N5XYRU X 2020-02-01,106.2
7N5XYRU X 2020-02-02,50.1
7N5XYRU X 2020-02-03,65.2
7N5XYRU X 2020-02-04,69.9
7N5XYRU X 2020-02-05,55.6
7N5XYRU X 2020-02-06,91.0
7N5XYRU X 2020-02-07,47.2
7N5XYRU X 2020-02-08,123.4
7N5XYRU X 2020-02-09,41.0
7N5XYRU X 2020-02-10,101.5
7N5XYRU X 2020-02-11,107.5
7N5XYRU X 2020-02-12,87.0
7N5XYRU X 2020-02-13,51.6
7N5XYRU X 2020-02-14,42.6
7N5XYRU X 2020-02-15,94.3
7N5XYRU X 2020-02-16,42.5
7N5XYRU X 2020-02-17,65.7
7N5XYRU X 2020-02-18,74.0
7N5XYRU X 2020-02-19,46.0
7N5XYRU X 2020-02-20,89.3
7N5XYRU X 2020-02-21,70.2
7N5XYRU X 2020-02-22,72.7
7N5XYRU X 2020-02-23,121.7
7N5XYRU X 2020-02-24,50.5
7N5XYRU X 2020-02-25,41.9
7N5XYRU X 2020-02-26,48.3
7N5XYRU X 2020-02-27,99.8
7N5XYRU X 2020-02-28,27.7
7N5XYRU X 2020-02-29,63.0
7N5XYRU X 2020-03-01,122.8
7N5XYRU X 2020-03-02,114.2
7N5XYRU X 2020-03-03,80.4
7N5XYRU X 2020-03-04,59.6
7N5XYRU X 2020-03-05,75.9
7N5XYRU X 2020-03-06,73.7
7N5XYRU X 2020-03-07,71.3
7N5XYRU X 2020-03-08,65.7
7N5XYRU X 2020-03-09,63.9
7N5XYRU X 2020-03-10,35.7
7N5XYRU X 2020-03-11,95.8
7N5XYRU X 2020-03-12,70.2
7N5XYRU X 2020-03-13,140.4
7N5XYRU X 2020-03-14,56.5
7N5XYRU X 2020-03-15,44.8
7N5XYRU X 2020-03-16,62.2
7N5XYRU X 2020-03-17,69.4
7N5XYRU X 2020-03-18,68.6
7N5XYRU X 2020-03-19,21.7
7N5XYRU X 2020-03-20,97.9
7N5XYRU X 2020-03-21,32.5
7N5XYRU X 2020-03-22,51.9
7N5XYRU X 2020-03-23,46.9
7N5XYRU X 2020-03-24,113.1
7N5XYRU X 2020-03-25,112.7
7N5XYRU X 2020-03-26,28.2
7N5XYRU X 2020-03-27,44.9
7N5XYRU X 2020-03-28,133.5
7N5XYRU X 2020-03-29,92.7
7N5XYRU X 2020-03-30,114.0
7N5XYRU X 2020-03-31,83.3
7N5XYRU X 2020-04-01,100.1
7N5XYRU X 2020-04-02,98.0
7N5XYRU X 2020-04-03,160.2
7N5XYRU X 2020-04-04,59.5
7SZW1UF X 2020-01-02,51.0
7SZW1UF X 2020-01-03,91.5
7SZW1UF X 2020-01-04,40.5
7SZW1UF X 2020-01-05,30.6
7SZW1UF X 2020-01-06,25.5
7SZW1UF X 2020-01-07,29.8
7SZW1UF X 2020-01-08,113.6
7SZW1UF X 2020-01-09,83.2
7SZW1UF X 2020-01-10,85.0
7SZW1UF X 2020-01-11,42.3
7SZW1UF X 2020-01-12,73.5
7SZW1UF X 2020-01-13,36.7
7SZW1UF X 2020-01-14,105.3
7SZW1UF X 2020-01-15,75.5
7SZW1UF X 2020-01-16,54.4
7SZW1UF X 2020-01-17,73.2
7SZW1UF X 2020-01-18,40.0
7SZW1UF X 2020-01-19,136.7
7SZW1UF X 2020-01-20,38.6
7SZW1UF X 2020-01-21,124.4
7SZW1UF X 2020-01-22,32.7
7SZW1UF X 2020-01-23,44.7
7SZW1UF X 2020-01-24,75.4
7SZW1UF X 2020-01-25,90.2
7SZW1UF X 2020-01-26,98.3
7SZW1UF X 2020-01-27,53.6
7SZW1UF X 2020-01-28,61.7
7SZW1UF X 2020-01-29,46.0
7SZW1UF X 2020-01-30,118.9
7SZW1UF X 2020-01-31,50.2
7SZW1UF X 2020-02-01,31.1
7SZW1UF X 2020-02-02,24.3
7SZW1UF X 2020-02-03,44.7
7SZW1UF X 2020-02-04,99.5
7SZW1UF X 2020-02-05,21.8
7SZW1UF X 2020-02-06,129.4
7SZW1UF X 2020-02-07,72.8
7SZW1UF X 2020-02-08,66.9
7SZW1UF X 2020-02-09,61.8
7SZW1UF X 2020-02-10,51.03
7SZW1UF X 2020-02-11,43.3
7SZW1UF X 2020-02-12,28.5
7SZW1UF X 2020-02-13,34.4
7SZW1UF X 2020-02-14,67.4
7SZW1UF X 2020-02-15,69.5
7SZW1UF X 2020-02-16,57.5
7SZW1UF X 2020-02-17,40.7
7SZW1UF X 2020-02-18,21.8
7SZW1UF X 2020-02-19,32.9
7SZW1UF X 2020-02-20,67.9
7SZW1UF X 2020-02-21,33.7
7SZW1UF X 2020-02-22,71.8
7SZW1UF X 2020-02-23,36.0
7SZW1UF X 2020-02-24,29.4
7SZW1UF X 2020-02-25,78.6
7SZW1UF X 2020-02-26,54.3
7SZW1UF X 2020-02-27,69.2
7SZW1UF X 2020-02-28,27.0
7SZW1UF X 2020-02-29,45.5
7SZW1UF X 2020-03-01,36.5
7SZW1UF X 2020-03-02,55.0
7SZW1UF X 2020-03-03,30.3
7SZW1UF X 2020-03-04,26.2
7SZW1UF X 2020-03-05,36.2
7SZW1UF X 2020-03-06,37.5
7SZW1UF X 2020-03-07,52.6
7SZW1UF X 2020-03-08,41.2
7SZW1UF X 2020-03-09,48.0
7SZW1UF X 2020-03-10,55.4
7SZW1UF X 2020-03-11,25.9
7SZW1UF X 2020-03-12,62.0
7SZW1UF X 2020-03-13,43.5
7SZW1UF X 2020-03-14,56.8
7SZW1UF X 2020-03-15,28.3
7SZW1UF X 2020-03-16,30.77
7SZW1UF X 2020-03-17,66.3
7SZW1UF X 2020-03-18,73.0
7SZW1UF X 2020-03-19,41.2
7SZW1UF X 2020-03-20,36.9
7SZW1UF X 2020-03-21,32.4
7SZW1UF X 2020-03-22,38.3
7SZW1UF X 2020-03-23,53.6
7SZW1UF X 2020-03-24,42.0
7SZW1UF X 2020-03-25,80.8
7SZW1UF X 2020-03-26,46.6
7SZW1UF X 2020-03-27,57.8
7SZW1UF X 2020-03-28,93.7
7SZW1UF X 2020-03-29,75.5
7SZW1UF X 2020-03-30,112.7
7SZW1UF X 2020-03-31,47.0
7SZZTH1 X 2020-01-02,61.6
7SZZTH1 X 2020-01-03,34.3
7SZZTH1 X 2020-01-04,26.1
7SZZTH1 X 2020-01-05,33.1
7SZZTH1 X 2020-01-06,37.8
7SZZTH1 X 2020-01-07,30.5
7SZZTH1 X 2020-01-08,26.3
7SZZTH1 X 2020-01-09,23.6
7SZZTH1 X 2020-01-10,20.7
7SZZTH1 X 2020-01-11,28.4
7SZZTH1 X 2020-01-12,22.7
7SZZTH1 X 2020-01-13,34.3
7SZZTH1 X 2020-01-14,30.4
7SZZTH1 X 2020-01-15,22.5
7SZZTH1 X 2020-01-16,25.4
7SZZTH1 X 2020-01-17,23.4
7SZZTH1 X 2020-01-18,32.3
7SZZTH1 X 2020-01-19,31.4
7SZZTH1 X 2020-01-20,24.0
7SZZTH1 X 2020-01-21,30.8
7SZZTH1 X 2020-01-22,26.2
7SZZTH1 X 2020-01-23,25.3
7SZZTH1 X 2020-01-24,40.0
7SZZTH1 X 2020-01-25,36.9
7SZZTH1 X 2020-01-26,22.4
7SZZTH1 X 2020-01-27,28.060000000000002
7SZZTH1 X 2020-01-28,31.6
7SZZTH1 X 2020-01-29,16.2
7SZZTH1 X 2020-01-30,30.3
7SZZTH1 X 2020-01-31,31.2
7SZZTH1 X 2020-02-01,33.1
7SZZTH1 X 2020-02-02,33.2
7SZZTH1 X 2020-02-03,15.4
7SZZTH1 X 2020-02-04,29.2
7SZZTH1 X 2020-02-05,19.9
7SZZTH1 X 2020-02-06,26.6
7SZZTH1 X 2020-02-07,56.1
7SZZTH1 X 2020-02-08,37.9
7SZZTH1 X 2020-02-09,18.5
7SZZTH1 X 2020-02-10,18.9
7SZZTH1 X 2020-02-11,24.1
7SZZTH1 X 2020-02-12,22.4
7SZZTH1 X 2020-02-13,24.2
7SZZTH1 X 2020-02-14,33.410000000000004
7SZZTH1 X 2020-02-15,26.05
7SZZTH1 X 2020-02-16,20.2
7SZZTH1 X 2020-02-17,26.3
7SZZTH1 X 2020-02-18,22.9
7SZZTH1 X 2020-02-19,27.5
7SZZTH1 X 2020-02-20,30.7
7SZZTH1 X 2020-02-21,26.1
7SZZTH1 X 2020-02-22,23.0
7SZZTH1 X 2020-02-23,23.1
7SZZTH1 X 2020-02-24,25.7
7SZZTH1 X 2020-02-25,32.9
7SZZTH1 X 2020-02-26,34.6
7SZZTH1 X 2020-02-27,34.4
7SZZTH1 X 2020-02-28,26.6
7SZZTH1 X 2020-02-29,26.29
7SZZTH1 X 2020-03-01,17.7
7SZZTH1 X 2020-03-02,24.4
7SZZTH1 X 2020-03-03,25.8
7SZZTH1 X 2020-03-04,31.5
7SZZTH1 X 2020-03-05,30.5
7SZZTH1 X 2020-03-06,31.1
7SZZTH1 X 2020-03-07,24.8
7SZZTH1 X 2020-03-08,24.0
7SZZTH1 X 2020-03-09,28.7
7SZZTH1 X 2020-03-10,26.8
7SZZTH1 X 2020-03-11,30.5
7SZZTH1 X 2020-03-12,16.7
7SZZTH1 X 2020-03-13,29.72
7SZZTH1 X 2020-03-14,30.9
7SZZTH1 X 2020-03-15,22.7
7SZZTH1 X 2020-03-16,24.5
7SZZTH1 X 2020-03-17,34.7
7SZZTH1 X 2020-03-18,20.2
7SZZTH1 X 2020-03-19,25.2
7SZZTH1 X 2020-03-20,32.0
7SZZTH1 X 2020-03-21,31.3
7SZZTH1 X 2020-03-22,26.5
7SZZTH1 X 2020-03-23,30.2
7SZZTH1 X 2020-03-24,29.0
7SZZTH1 X 2020-03-25,28.0
7SZZTH1 X 2020-03-26,49.0
7SZZTH1 X 2020-03-27,54.1
7SZZTH1 X 2020-03-28,56.6
7SZZTH1 X 2020-03-29,37.8
7SZZTH1 X 2020-03-30,43.8
7SZZTH1 X 2020-03-31,42.4
7SZZTH1 X 2020-04-01,33.1
7SZZTH1 X 2020-04-02,53.3
7SZZTH1 X 2020-04-03,42.0
7SZZTH1 X 2020-04-04,40.1
7VQXRXL X 2020-01-02,40.9
7VQXRXL X 2020-01-03,89.9
7VQXRXL X 2020-01-04,43.4
7VQXRXL X 2020-01-05,96.6
7VQXRXL X 2020-01-06,95.1
7VQXRXL X 2020-01-07,100.4
7VQXRXL X 2020-01-08,72.5
7VQXRXL X 2020-01-09,69.7
7VQXRXL X 2020-01-10,52.9
7VQXRXL X 2020-01-11,63.2
7VQXRXL X 2020-01-12,84.9
7VQXRXL X 2020-01-13,33.8
7VQXRXL X 2020-01-14,44.3
7VQXRXL X 2020-01-15,102.5
7VQXRXL X 2020-01-16,101.0
7VQXRXL X 2020-01-17,71.8
7VQXRXL X 2020-01-18,72.6
7VQXRXL X 2020-01-19,103.1
7VQXRXL X 2020-01-20,42.5
7VQXRXL X 2020-01-21,69.8
7VQXRXL X 2020-01-22,97.7
7VQXRXL X 2020-01-23,68.7
7VQXRXL X 2020-01-24,29.3
7VQXRXL X 2020-01-25,66.8
7VQXRXL X 2020-01-26,71.6
7VQXRXL X 2020-01-27,73.0
7VQXRXL X 2020-01-28,119.3
7VQXRXL X 2020-01-29,66.7
7VQXRXL X 2020-01-30,89.6
7VQXRXL X 2020-01-31,78.0
7VQXRXL X 2020-02-01,31.3
7VQXRXL X 2020-02-02,62.7
7VQXRXL X 2020-02-03,68.4
7VQXRXL X 2020-02-04,107.9
7VQXRXL X 2020-02-05,71.8
7VQXRXL X 2020-02-06,80.3
7VQXRXL X 2020-02-07,60.4
7VQXRXL X 2020-02-08,49.3
7VQXRXL X 2020-02-09,38.1
7VQXRXL X 2020-02-10,74.9
7VQXRXL X 2020-02-11,109.1
7VQXRXL X 2020-02-12,108.8
7VQXRXL X 2020-02-13,104.6
7VQXRXL X 2020-02-14,46.5
7VQXRXL X 2020-02-15,68.2
7VQXRXL X 2020-02-16,65.6
7VQXRXL X 2020-02-17,72.7
7VQXRXL X 2020-02-18,78.1
7VQXRXL X 2020-02-19,100.1
7VQXRXL X 2020-02-20,47.1
7VQXRXL X 2020-02-21,78.8
7VQXRXL X 2020-02-22,45.2
7VQXRXL X 2020-02-23,61.8
7VQXRXL X 2020-02-24,55.9
7VQXRXL X 2020-02-25,79.4
7VQXRXL X 2020-02-26,38.3
7VQXRXL X 2020-02-27,67.3
7VQXRXL X 2020-02-28,38.6
7VQXRXL X 2020-02-29,58.9
7VQXRXL X 2020-03-01,66.0
7VQXRXL X 2020-03-02,42.2
7VQXRXL X 2020-03-03,41.5
7VQXRXL X 2020-03-04,96.1
7VQXRXL X 2020-03-05,81.4
7VQXRXL X 2020-03-06,96.3
7VQXRXL X 2020-03-07,89.3
7VQXRXL X 2020-03-08,62.1
7VQXRXL X 2020-03-09,55.9
7VQXRXL X 2020-03-10,81.6
7VQXRXL X 2020-03-11,44.8
7VQXRXL X 2020-03-12,55.6
7VQXRXL X 2020-03-13,57.8
7VQXRXL X 2020-03-14,70.0
7VQXRXL X 2020-03-15,47.8
7VQXRXL X 2020-03-16,67.3
7VQXRXL X 2020-03-17,35.9
7VQXRXL X 2020-03-18,81.2
7VQXRXL X 2020-03-19,80.0
7VQXRXL X 2020-03-20,57.1
7VQXRXL X 2020-03-21,72.2
7VQXRXL X 2020-03-22,47.8
7VQXRXL X 2020-03-23,51.7
7VQXRXL X 2020-03-24,81.3
7VQXRXL X 2020-03-25,61.4
7VQXRXL X 2020-03-26,65.6
7VQXRXL X 2020-03-27,79.9
7VQXRXL X 2020-03-28,103.8
7VQXRXL X 2020-03-29,107.4
7VQXRXL X 2020-03-30,95.9
7VQXRXL X 2020-03-31,86.0
7VQXRXL X 2020-04-01,131.1
8196WE6 X 2020-01-02,27.5
8196WE6 X 2020-01-03,21.3
8196WE6 X 2020-01-04,22.5
8196WE6 X 2020-01-05,15.3
8196WE6 X 2020-01-06,37.9
8196WE6 X 2020-01-07,23.4
8196WE6 X 2020-01-08,24.5
8196WE6 X 2020-01-09,22.2
8196WE6 X 2020-01-10,25.0
8196WE6 X 2020-01-11,22.3
8196WE6 X 2020-01-12,20.9
8196WE6 X 2020-01-13,24.6
8196WE6 X 2020-01-14,25.3
8196WE6 X 2020-01-15,23.6
8196WE6 X 2020-01-16,31.7
8196WE6 X 2020-01-17,27.3
8196WE6 X 2020-01-18,26.1
8196WE6 X 2020-01-19,17.2
8196WE6 X 2020-01-20,21.6
8196WE6 X 2020-01-21,28.5
8196WE6 X 2020-01-22,14.8
8196WE6 X 2020-01-23,31.3
8196WE6 X 2020-01-24,25.8
8196WE6 X 2020-01-25,41.6
8196WE6 X 2020-01-26,39.4
8196WE6 X 2020-01-27,17.9
8196WE6 X 2020-01-28,31.5
8196WE6 X 2020-01-29,26.9
8196WE6 X 2020-01-30,27.7
8196WE6 X 2020-01-31,30.1
8196WE6 X 2020-02-01,25.4
8196WE6 X 2020-02-02,34.2
8196WE6 X 2020-02-03,19.7
8196WE6 X 2020-02-04,20.3
8196WE6 X 2020-02-05,22.4
8196WE6 X 2020-02-06,18.4
8196WE6 X 2020-02-07,38.5
8196WE6 X 2020-02-08,50.3
8196WE6 X 2020-02-09,39.6
8196WE6 X 2020-02-10,21.7
8196WE6 X 2020-02-11,21.1
8196WE6 X 2020-02-12,19.7
8196WE6 X 2020-02-13,62.4
8196WE6 X 2020-02-14,27.1
8196WE6 X 2020-02-15,24.8
8196WE6 X 2020-02-16,23.2
8196WE6 X 2020-02-17,25.3
8196WE6 X 2020-02-18,22.4
8196WE6 X 2020-02-19,22.6
8196WE6 X 2020-02-20,40.7
8196WE6 X 2020-02-21,21.1
8196WE6 X 2020-02-22,20.8
8196WE6 X 2020-02-23,16.5
8196WE6 X 2020-02-24,41.0
8196WE6 X 2020-02-25,24.8
8196WE6 X 2020-02-26,20.3
8196WE6 X 2020-02-27,18.7
8196WE6 X 2020-02-28,24.2
8196WE6 X 2020-02-29,31.2
8196WE6 X 2020-03-01,28.0
8196WE6 X 2020-03-02,16.6
8196WE6 X 2020-03-03,29.1
8196WE6 X 2020-03-04,19.4
8196WE6 X 2020-03-05,34.9
8196WE6 X 2020-03-06,14.4
8196WE6 X 2020-03-07,22.9
8196WE6 X 2020-03-08,40.0
8196WE6 X 2020-03-09,31.0
8196WE6 X 2020-03-10,35.5
8196WE6 X 2020-03-11,40.5
8196WE6 X 2020-03-12,19.0
8196WE6 X 2020-03-13,19.6
8196WE6 X 2020-03-14,39.14
8196WE6 X 2020-03-15,20.9
8196WE6 X 2020-03-16,33.9
8196WE6 X 2020-03-17,37.4
8196WE6 X 2020-03-18,26.1
8196WE6 X 2020-03-19,17.6
8196WE6 X 2020-03-20,16.3
8196WE6 X 2020-03-21,34.3
8196WE6 X 2020-03-22,41.4
8196WE6 X 2020-03-23,20.27
8196WE6 X 2020-03-24,18.4
8196WE6 X 2020-03-25,33.2
8196WE6 X 2020-03-26,35.3
8196WE6 X 2020-03-27,36.2
8196WE6 X 2020-03-28,31.3
8196WE6 X 2020-03-29,19.7
8196WE6 X 2020-03-30,29.0
8196WE6 X 2020-03-31,50.97
8196WE6 X 2020-04-01,38.0
8196WE6 X 2020-04-02,28.4
8196WE6 X 2020-04-03,34.5
8196WE6 X 2020-04-04,23.7
8CPKUI4 X 2020-01-02,41.97
8CPKUI4 X 2020-01-03,28.9
8CPKUI4 X 2020-01-04,33.3
8CPKUI4 X 2020-01-05,37.1
8CPKUI4 X 2020-01-06,53.1
8CPKUI4 X 2020-01-07,45.8
8CPKUI4 X 2020-01-08,42.4
8CPKUI4 X 2020-01-09,36.1
8CPKUI4 X 2020-01-10,29.0
8CPKUI4 X 2020-01-11,31.27
8CPKUI4 X 2020-01-12,31.1
8CPKUI4 X 2020-01-13,45.5
8CPKUI4 X 2020-01-14,38.17
8CPKUI4 X 2020-01-15,32.3
8CPKUI4 X 2020-01-16,26.410000000000004
8CPKUI4 X 2020-01-17,47.8
8CPKUI4 X 2020-01-18,36.0
8CPKUI4 X 2020-01-19,34.8
8CPKUI4 X 2020-01-20,26.0
8CPKUI4 X 2020-01-21,33.4
8CPKUI4 X 2020-01-22,40.1
8CPKUI4 X 2020-01-23,38.3
8CPKUI4 X 2020-01-24,38.7
8CPKUI4 X 2020-01-25,39.269999999999996
8CPKUI4 X 2020-01-26,32.69
8CPKUI4 X 2020-01-27,35.4
8CPKUI4 X 2020-01-28,40.1
8CPKUI4 X 2020-01-29,45.2
8CPKUI4 X 2020-01-30,31.3
8CPKUI4 X 2020-01-31,35.4
8CPKUI4 X 2020-02-01,27.8
8CPKUI4 X 2020-02-02,20.5
8CPKUI4 X 2020-02-03,38.17
8CPKUI4 X 2020-02-04,49.22
8CPKUI4 X 2020-02-05,43.1
8D39BT5 X 2020-01-02,55.5
8D39BT5 X 2020-01-03,112.5
8D39BT5 X 2020-01-04,77.7
8D39BT5 X 2020-01-05,78.4
8D39BT5 X 2020-01-06,37.6
8D39BT5 X 2020-01-07,28.0
8D39BT5 X 2020-01-08,32.1
8D39BT5 X 2020-01-09,97.5
8D39BT5 X 2020-01-10,86.2
8D39BT5 X 2020-01-11,86.7
8D39BT5 X 2020-01-12,22.2
8D39BT5 X 2020-01-13,131.5
8D39BT5 X 2020-01-14,129.1
8D39BT5 X 2020-01-15,127.5
8D39BT5 X 2020-01-16,75.4
8D39BT5 X 2020-01-17,124.8
8D39BT5 X 2020-01-18,67.9
8D39BT5 X 2020-01-19,46.8
8D39BT5 X 2020-01-20,82.4
8D39BT5 X 2020-01-21,119.0
8D39BT5 X 2020-01-22,60.0
8D39BT5 X 2020-01-23,43.4
8D39BT5 X 2020-01-24,69.7
8D39BT5 X 2020-01-25,52.1
8D39BT5 X 2020-01-26,84.7
8D39BT5 X 2020-02-02,100.1
8D39BT5 X 2020-02-03,89.2
8D39BT5 X 2020-02-04,22.6
8D39BT5 X 2020-02-05,33.8
8D39BT5 X 2020-02-06,133.7
8D39BT5 X 2020-02-07,63.5
8D39BT5 X 2020-02-08,68.5
8D39BT5 X 2020-02-09,57.4
8D39BT5 X 2020-02-10,77.8
8D39BT5 X 2020-02-11,67.5
8D39BT5 X 2020-02-12,34.3
8D39BT5 X 2020-02-13,34.2
8D39BT5 X 2020-02-14,64.5
8D39BT5 X 2020-02-15,44.6
8D39BT5 X 2020-02-16,50.6
8D39BT5 X 2020-02-17,54.3
8D39BT5 X 2020-02-18,63.4
8D39BT5 X 2020-02-19,59.9
8D39BT5 X 2020-02-20,55.3
8D39BT5 X 2020-02-21,40.4
8D39BT5 X 2020-02-22,29.9
8D39BT5 X 2020-02-23,99.7
8D39BT5 X 2020-02-24,27.0
8D39BT5 X 2020-02-25,35.7
8D39BT5 X 2020-02-26,67.3
8D39BT5 X 2020-02-27,38.8
8D39BT5 X 2020-02-28,22.3
8D39BT5 X 2020-02-29,113.9
8D39BT5 X 2020-03-01,54.7
8D39BT5 X 2020-03-02,28.0
8D39BT5 X 2020-03-03,50.1
8D39BT5 X 2020-03-04,26.7
8D39BT5 X 2020-03-05,40.6
8D39BT5 X 2020-03-06,61.3
8D39BT5 X 2020-03-07,73.4
8D39BT5 X 2020-03-08,38.2
8D39BT5 X 2020-03-09,41.7
8D39BT5 X 2020-03-10,42.4
8D39BT5 X 2020-03-11,51.7
8D39BT5 X 2020-03-12,33.5
8D39BT5 X 2020-03-13,29.1
8D39BT5 X 2020-03-14,53.9
8D39BT5 X 2020-03-15,40.4
8D39BT5 X 2020-03-16,48.6
8D39BT5 X 2020-03-17,76.3
8D39BT5 X 2020-03-18,85.4
8D39BT5 X 2020-03-19,54.9
8D39BT5 X 2020-03-20,76.2
8D39BT5 X 2020-03-21,62.5
8D39BT5 X 2020-03-22,53.1
8D39BT5 X 2020-03-23,60.7
8D39BT5 X 2020-03-24,47.5
8D39BT5 X 2020-03-25,35.6
8D39BT5 X 2020-03-26,35.7
8D39BT5 X 2020-03-27,29.6
8D39BT5 X 2020-03-28,76.4
8D39BT5 X 2020-03-29,103.2
8D39BT5 X 2020-03-30,102.3
8D39BT5 X 2020-03-31,75.5
8D39BT5 X 2020-04-01,106.7
8D39BT5 X 2020-04-02,129.8
8D39BT5 X 2020-04-03,172.4
8D39BT5 X 2020-04-04,161.7
8F0DFNG X 2020-01-03,64.5
8F0DFNG X 2020-01-07,77.6
8F0DFNG X 2020-01-08,68.8
8F0DFNG X 2020-01-09,37.9
8F0DFNG X 2020-01-10,48.8
8F0DFNG X 2020-01-11,25.5
8F0DFNG X 2020-01-12,54.5
8F0DFNG X 2020-01-13,58.9
8F0DFNG X 2020-01-14,33.1
8F0DFNG X 2020-01-15,51.8
8F0DFNG X 2020-01-16,60.2
8F0DFNG X 2020-01-17,70.5
